ID,MTO_PIA
2489,46994.65075503208
2490,46994.325760228996
2491,46994.99063667869
2492,46994.32612950068
2493,46997.14188629722
2494,46994.1428839078
2495,46996.63386496358
2496,46995.65348444577
2497,46995.03552351423
2498,46994.606650720685
2499,46994.41731154207
2500,46994.60362953951
2501,46995.37286608509
2502,46997.355334613894
2503,46993.602210672674
2504,46993.602210672674
2505,46994.53598463271
2506,46994.857640206326
2507,46995.64113128066
2508,47001.26162582863
2509,46993.81196497344
2510,46996.64291941918
2511,46995.18357812987
2512,46993.81196497344
2513,46995.327548367524
2514,46993.85124032867
2515,46993.68819264091
2516,46996.64291941918
2517,46993.4218854297
2518,46993.75280436406
2519,46993.77395263226
2520,46994.60362953951
2521,46993.525302405134
2522,46994.0405282839
2523,47003.3009157083
2524,46996.32662613055
2525,46996.02262754102
2526,46994.01948084696
2527,46994.205065698356
2528,46997.17239982669
2529,46994.62721789749
2530,46996.30600773035
2531,46993.60523185384
2532,46993.625799030655
2533,46994.29030620866
2534,46994.1428839078
2535,46994.70460457987
2536,46993.75280436406
2537,46996.03694238106
2538,46994.62721789749
2539,47001.841574418984
2540,46996.84185016402
2541,46993.4218854297
2542,46996.84148089233
2543,46994.890917408775
2544,46994.70460457987
2545,46995.98403410844
2546,46999.74904004256
2547,46996.98525024349
2548,46994.70460457987
2549,46994.08823896614
2550,46995.14430277464
2551,46993.81196497344
2552,46996.98582224696
2553,47003.387760602156
2554,46997.172769098375
2555,46996.32662613055
2556,46994.371447218255
2557,46994.994288329355
2558,46994.60362953951
2559,46998.971421876115
2560,46994.994288329355
2561,46996.96478389794
2562,46993.995210566325
2563,46993.34507799342
2564,46993.274312919486
2565,46994.29030620866
2566,46994.80739108581
2567,46994.1428839078
2568,46995.31058161798
2569,46994.1428839078
2570,46996.84185016402
2571,46994.478318509886
2572,46993.303574368125
2573,46996.895079827336
2574,46993.525302405134
2575,46995.98440338013
2576,46995.98440338013
2577,46993.6885619126
2578,46993.65532891971
2579,46994.98766672091
2580,46994.04015901221
2581,46994.606650720685
2582,46994.636281441
2583,46994.34050410579
2584,46993.30394363981
2585,46993.986247854074
2586,46993.85124032867
2587,46993.88341197003
2588,46994.7753714991
2589,46994.142514636114
2590,46994.7753714991
2591,46994.18215926303
2592,46995.700030692235
2593,46996.319837982206
2594,47002.984622419666
2595,46994.62721789749
2596,46994.704235308185
2597,46994.66156410277
2598,46994.7542232309
2599,46993.65532891971
2600,47000.07121284327
2601,46996.74966838145
2602,46994.5207285175
2603,46993.52493313345
2604,46996.60121306209
2605,46993.34507799342
2606,46993.85124032867
2607,46994.29030620866
2608,46995.14430277464
2609,46995.31058161798
2610,46997.51208058681
2611,46994.70460457987
2612,46994.1428839078
2613,46997.21333329381
2614,46993.85087105699
2615,46993.77395263226
2616,46993.85124032867
2617,46995.31058161798
2618,46993.27129173832
2619,46996.0229968127
2620,46996.32662613055
2621,46995.65311517408
2622,46997.3251318901
2623,46994.205065698356
2624,46993.60184140099
2625,46993.602210672674
2626,46993.68508313767
2627,46993.68471386599
2628,46997.018483236374
2629,46994.01948084696
2630,46994.01911157527
2631,46994.371447218255
2632,46994.371447218255
2633,46997.18614266327
2634,46994.62721789749
2635,46993.36018389928
2636,46993.986247854074
2637,46994.32612950068
2638,46993.6885619126
2639,46993.60523185384
2640,46993.421516158014
2641,46995.65348444577
2642,46994.692521700475
2643,46994.70460457987
2644,46998.17418796522
2645,46993.65532891971
2646,46993.52493313345
2647,46994.1428839078
2648,46996.69010522305
2649,46994.857640206326
2650,46993.525302405134
2651,46994.68398802497
2652,46995.537403499555
2653,46994.480760043814
2654,46997.86590595649
2655,46994.53598463271
2656,46994.53598463271
2657,46995.641500552345
2658,46996.0229968127
2659,46993.81196497344
2660,46994.441530369535
2661,46996.41911871878
2662,46993.625799030655
2663,46994.99063667869
2664,46996.41911871878
2665,46994.1428839078
2666,46994.1428839078
2667,46994.80739108581
2668,46996.84185016402
2669,46993.77395263226
2670,46993.443033697906
2671,46996.60121306209
2672,46997.0836258968
2673,46997.0836258968
2674,46993.29488009629
2675,46993.27129173832
2676,46993.6885619126
2677,46997.085472255225
2678,46996.0229968127
2679,46993.30394363981
2680,46996.0229968127
2681,46995.65348444577
2682,46994.994288329355
2683,46993.6885619126
2684,46993.995210566325
2685,46993.55249303568
2686,46994.009585171436
2687,46995.31058161798
2688,46993.30394363981
2689,46994.217000213685
2690,46995.65879550736
2691,46994.441530369535
2692,46993.34507799342
2693,46994.0405282839
2694,46996.0229968127
2695,46993.65532891971
2696,46994.0405282839
2697,46993.443033697906
2698,46993.443033697906
2699,46993.274312919486
2700,46993.27129173832
2701,46993.6885619126
2702,46993.30394363981
2703,46996.0229968127
2704,46994.441530369535
2705,46993.525302405134
2706,46993.30394363981
2707,46997.11148041077
2708,46994.994288329355
2709,46993.6885619126
2710,46993.93764527476
2711,46994.70688182034
2712,46993.4218854297
2713,46993.93882009749
2714,46993.995210566325
2715,46993.30394363981
2716,46994.70460457987
2717,46994.08823896614
2718,46997.0836258968
2719,46996.0229968127
2720,46995.31058161798
2721,46995.976935154424
2722,46994.10754087591
2723,46995.10603754755
2724,46994.10754087591
2725,46995.65879550736
2726,46993.65532891971
2727,46995.31058161798
2728,46993.36018389928
2729,46995.65348444577
2730,46996.84185016402
2731,46995.31058161798
2732,46994.517593865115
2733,46996.41911871878
2734,46994.19165594158
2735,46994.0405282839
2736,46995.36911175788
2737,46996.319837982206
2738,46994.994288329355
2739,46993.94066645593
2740,46997.50820370046
2741,46993.65532891971
2742,46997.50635734203
2743,46993.85124032867
2744,46997.75145651998
2745,46993.27129173832
2746,46993.27129173832
2747,46994.319836097726
2748,46993.27129173832
2749,46993.36018389928
2750,46994.705035461906
2751,46994.70460457987
2752,46994.8714192348
2753,46993.27129173832
2754,46993.30394363981
2755,46993.4218854297
2756,46996.648910558135
2757,46996.4187494471
2758,47001.43336778822
2759,46996.75180675348
2760,46994.0405282839
2761,46993.60523185384
2762,46993.27129173832
2763,46994.1428839078
2764,46994.1428839078
2765,46994.636281441
2766,46994.54791914804
2767,46995.03552351423
2768,46993.96123363273
2769,47001.54282712599
2770,46993.27129173832
2771,46993.4218854297
2772,46994.205065698356
2773,46999.81720217645
2774,46993.99484129464
2775,46993.69110283364
2776,46993.68471386599
2777,46993.34507799342
2778,46997.83727627638
2779,46993.29488009629
2780,46994.47647215145
2781,46996.0229968127
2782,46994.26973903186
2783,46993.27129173832
2784,46993.60523185384
2785,46994.325760228996
2786,46994.80739108581
2787,46995.65311517408
2788,46993.75280436406
2789,46993.85124032867
2790,46993.77358336058
2791,46993.75280436406
2792,46993.75280436406
2793,46995.773868170734
2794,46993.6885619126
2795,46994.994288329355
2796,46995.310212346296
2797,46994.80739108581
2798,46994.7542232309
2799,47001.41221952002
2800,46994.0405282839
2801,46996.03694238106
2802,46995.14430277464
2803,46997.172769098375
2804,46994.53598463271
2805,46995.66064186579
2806,46994.99391905766
2807,46995.537403499555
2808,46995.773868170734
2809,46994.62721789749
2810,46993.6885619126
2811,46993.81196497344
2812,46994.65075503208
2813,46993.986247854074
2814,46994.884830836876
2815,46993.60523185384
2816,46993.60523185384
2817,47000.098403473814
2818,46993.27129173832
2819,47000.35787541158
2820,46999.96779586784
2821,46993.85124032867
2822,46993.77395263226
2823,46994.89128668046
2824,46993.29488009629
2825,46996.84185016402
2826,46993.29488009629
2827,46995.37286608509
2828,46993.3598146276
2829,46993.3598146276
2830,46997.172769098375
2831,46995.37286608509
2832,46994.0405282839
2833,46993.675996927785
2834,46993.36018389928
2835,46993.63486257417
2836,46994.857640206326
2837,46993.6885619126
2838,46994.98766672091
2839,46994.1428839078
2840,46994.18215926303
2841,46994.54791914804
2842,46994.67741579462
2843,46993.44266442622
2844,46994.441530369535
2845,46997.53498702213
2846,46996.0229968127
2847,46993.65532891971
2848,46994.692521700475
2849,46993.995210566325
2850,46993.69110283364
2851,46993.55249303568
2852,46995.14430277464
2853,46994.7724493039
2854,46997.172769098375
2855,47000.586438722035
2856,46996.750037653146
2857,46995.65348444577
2858,46993.525302405134
2859,46995.65348444577
2860,46994.441530369535
2861,46996.64291941918
2862,46994.8714192348
2863,46993.443033697906
2864,46994.80739108581
2865,46994.18215926303
2866,46995.31058161798
2867,46994.70460457987
2868,46994.606650720685
2869,46996.35391574706
2870,46993.6885619126
2871,46995.31058161798
2872,46993.6885619126
2873,46993.55249303568
2874,46998.64050294176
2875,46995.537403499555
2876,46994.67741579462
2877,46993.690733561954
2878,46994.0405282839
2879,46994.857640206326
2880,46994.994288329355
2881,47004.01333090301
2882,46994.01948084696
2883,46994.01948084696
2884,46993.4218854297
2885,46994.70460457987
2886,46994.7724493039
2887,46993.65532891971
2888,46994.70688182034
2889,46995.03595439626
2890,46995.64113128066
2891,46996.32662613055
2892,46994.04015901221
2893,46994.70460457987
2894,46994.19165594158
2895,46994.205065698356
2896,46995.14430277464
2897,46996.84185016402
2898,46993.274312919486
2899,46993.81196497344
2900,47000.171771487796
2901,46994.1428839078
2902,46994.994288329355
2903,46996.84185016402
2904,46998.03452590365
2905,46996.84185016402
2906,46994.84666644104
2907,46994.18215926303
2908,46993.88341197003
2909,46996.64291941918
2910,46994.517593865115
2911,46994.7542232309
2912,46996.84185016402
2913,46995.324837992026
2914,46994.67741579462
2915,46994.26671785068
2916,46993.34507799342
2917,46993.4218854297
2918,46993.27129173832
2919,46993.81196497344
2920,46995.020899713796
2921,46994.692521700475
2922,46994.7724493039
2923,46994.205065698356
2924,46996.03694238106
2925,46997.414544831154
2926,46993.986247854074
2927,46993.36018389928
2928,47001.802299063755
2929,46995.32520726371
2930,46995.32520726371
2931,46994.142514636114
2932,46994.70460457987
2933,46995.31058161798
2934,46993.75280436406
2935,46994.62721789749
2936,46993.29488009629
2937,46994.142514636114
2938,46993.654959648025
2939,46993.99484129464
2940,46997.3251318901
2941,46996.6749993172
2942,46996.64291941918
2943,46994.70460457987
2944,46993.65532891971
2945,46995.65348444577
2946,46997.83727627638
2947,46996.32662613055
2948,46995.37286608509
2949,46993.85622133949
2950,46994.1428839078
2951,46993.81159570176
2952,46993.625799030655
2953,46994.1428839078
2954,46993.97029717625
2955,46995.98971444172
2956,47001.28521418661
2957,46994.84666644104
2958,46994.80739108581
2959,46993.443033697906
2960,46993.36018389928
2961,46993.525302405134
2962,46994.705035461906
2963,46994.217000213685
2964,46994.205065698356
2965,46994.994288329355
2966,46993.65532891971
2967,46993.36018389928
2968,46994.21884657212
2969,46995.31058161798
2970,46994.70460457987
2971,46993.36018389928
2972,46993.93882009749
2973,46993.29488009629
2974,46993.274312919486
2975,46993.27129173832
2976,46994.10754087591
2977,46994.0405282839
2978,46993.34507799342
2979,46993.34507799342
2980,46993.34507799342
2981,46993.443033697906
2982,46993.6885619126
2983,46995.36911175788
2984,46996.84185016402
2985,46994.0405282839
2986,46993.34507799342
2987,46994.35561001165
2988,46993.65532891971
2989,46994.84666644104
2990,46996.41911871878
2991,46993.30394363981
2992,46995.31058161798
2993,46994.0405282839
2994,46993.81196497344
2995,46993.81196497344
2996,46993.30394363981
2997,46993.30394363981
2998,46996.30600773035
2999,46993.81196497344
3000,46995.98971444172
3001,46993.85124032867
3002,46994.65971774433
3003,46998.17418796522
3004,46993.36018389928
3005,46994.35306909061
3006,46993.65532891971
3007,46993.525302405134
3008,46993.36018389928
3009,46993.274312919486
3010,46994.02469107729
3011,46994.1428839078
3012,46996.31799162378
3013,46993.65532891971
3014,46994.441530369535
3015,46993.65532891971
3016,46994.10938723435
3017,46994.18980958314
3018,46994.994288329355
3019,46993.6885619126
3020,46993.959387274306
3021,46994.026537435726
3022,46993.6885619126
3023,46994.517593865115
3024,46993.29488009629
3025,46994.1428839078
3026,46996.84185016402
3027,46993.995210566325
3028,46995.66064186579
3029,46993.93882009749
3030,46994.86957287636
3031,46994.319836097726
3032,46993.525302405134
3033,46994.026537435726
3034,46994.0405282839
3035,46993.443033697906
3036,46996.41911871878
3037,46995.65348444577
3038,46994.205065698356
3039,46996.319837982206
3040,46993.30394363981
3041,46997.50635734203
3042,46994.8714192348
3043,46994.205065698356
3044,46997.50820370046
3045,46994.478318509886
3046,46993.4218854297
3047,46993.443033697906
3048,46994.086392607715
3049,46995.975088795996
3050,46995.37095811631
3051,46993.85124032867
3052,46994.441530369535
3053,46996.84185016402
3054,46996.68750399071
3055,46994.51574750668
3056,46993.274312919486
3057,46993.97029717625
3058,46994.35306909061
3059,46993.443033697906
3060,46996.98582224696
3061,46994.01143152986
3062,46994.994288329355
3063,46993.64128760502
3064,46995.01290076145
3065,46994.850222345376
3066,46996.81514487854
3067,46994.1428839078
3068,46994.58354586248
3069,46993.56515850356
3070,46994.521844332055
3071,46996.15594876213
3072,46994.521844332055
3073,47001.09094846021
3074,47001.508218634495
3075,46993.100245098205
3076,46994.1428839078
3077,46996.81514487854
3078,46994.521844332055
3079,46994.43295217109
3080,46998.0035105968
3081,46996.47224205076
3082,46996.47224205076
3083,46995.01290076145
3084,46997.01500446145
3085,46994.686962837906
3086,46993.250838789594
3087,46994.82324168924
3088,46993.174031353316
3089,46993.68019368857
3090,46996.47224205076
3091,46994.80739108581
3092,46996.895079827336
3093,46996.47224205076
3094,46996.47224205076
3095,46995.20218871667
3096,46994.43295217109
3097,46994.1428839078
3098,46996.847805867954
3099,46994.80739108581
3100,46996.15594876213
3101,46995.01290076145
3102,47002.13321799812
3103,46994.850222345376
3104,46993.68471386599
3105,46997.01500446145
3106,46998.0035105968
3107,46994.43295217109
3108,46994.71415346845
3109,46994.435973352265
3110,46993.100245098205
3111,46993.174031353316
3112,46996.81514487854
3113,46993.64128760502
3114,46994.58354586248
3115,46994.97362540622
3116,46994.60469413068
3117,46994.60469413068
3118,46994.58354586248
3119,46994.60469413068
3120,46995.20218871667
3121,46996.45412405165
3122,46994.521844332055
3123,46994.80739108581
3124,46994.48039077213
3125,46995.156870999104
3126,46994.71415346845
3127,46994.58354586248
3128,46996.15594876213
3129,46994.43295217109
3130,46994.521844332055
3131,46994.45654052907
3132,46994.60469413068
3133,46996.43355687484
3134,46994.58354586248
3135,46994.142514636114
3136,46993.56515850356
3137,46994.850222345376
3138,46994.480760043814
3139,46994.48039077213
3140,46995.14526722182
3141,46994.43295217109
3142,46996.47224205076
3143,46994.521844332055
3144,46993.64128760502
3145,46994.60469413068
3146,46995.86626501264
3147,46994.81698935249
3148,46994.521844332055
3149,46996.81514487854
3150,46994.686962837906
3151,46995.156870999104
3152,46996.43053569367
3153,46994.82324168924
3154,46993.86948164379
3155,46994.1428839078
3156,46996.47224205076
3157,46994.521844332055
3158,46996.81514487854
3159,46993.1006143699
3160,46994.521844332055
3161,47001.67541722799
3162,46994.521844332055
3163,46996.81514487854
3164,46994.89128668046
3165,46994.58354586248
3166,46994.60469413068
3167,46994.435973352265
3168,46994.58354586248
3169,46994.435973352265
3170,46994.850222345376
3171,46995.86626501264
3172,46995.603190802314
3173,46998.0035105968
3174,46995.86626501264
3175,46994.97362540622
3176,46994.34959031569
3177,46993.90732407372
3178,47006.34951816426
3179,46994.1428839078
3180,46994.435973352265
3181,46994.45654052907
3182,46995.20218871667
3183,46994.850222345376
3184,46996.43053569367
3185,46995.20218871667
3186,46994.1428839078
3187,46994.435973352265
3188,46994.58354586248
3189,46994.435973352265
3190,46994.435973352265
3191,46994.43295217109
3192,46994.60469413068
3193,46996.47224205076
3194,46993.250838789594
3195,46993.64128760502
3196,46996.15594876213
3197,46994.60469413068
3198,46993.56515850356
3199,46994.480760043814
3200,46994.60469413068
3201,46994.1428839078
3202,46994.60469413068
3203,46994.43295217109
3204,46994.45654052907
3205,46996.58112938506
3206,46993.35425576503
3207,46997.86384853523
3208,46993.18913725917
3209,46993.51751527249
3210,46998.81272840112
3211,47001.86018500579
3212,46994.80739108581
3213,46996.15594876213
3214,46996.81514487854
3215,46994.1428839078
3216,46994.142514636114
3217,46996.47224205076
3218,46994.850222345376
3219,46995.01290076145
3220,46994.71415346845
3221,46996.81514487854
3222,46996.711736991034
3223,46993.123833456186
3224,46993.64128760502
3225,46996.47224205076
3226,46993.564789231874
3227,46995.86626501264
3228,46994.1428839078
3229,46994.521844332055
3230,46995.20218871667
3231,46995.156870999104
3232,46993.64091833334
3233,46995.139534977876
3234,46994.521844332055
3235,46994.521844332055
3236,46994.58354586248
3237,46994.34959031569
3238,46995.55579385847
3239,46994.43295217109
3240,46994.97362540622
3241,46993.10326627938
3242,46993.38144639557
3243,46994.58354586248
3244,46994.43295217109
3245,46994.1428839078
3246,46994.48039077213
3247,46994.45654052907
3248,46994.48039077213
3249,46994.686962837906
3250,46994.435973352265
3251,46994.521844332055
3252,46994.521844332055
3253,46994.142514636114
3254,46994.81698935249
3255,46993.68019368857
3256,46993.2719870578
3257,46993.123833456186
3258,47002.13321799812
3259,46996.36307763811
3260,46995.14526722182
3261,46993.1006143699
3262,46994.850222345376
3263,46994.435973352265
3264,46996.47224205076
3265,46994.97362540622
3266,46995.01290076145
3267,46998.0035105968
3268,46994.521844332055
3269,47001.2415421516
3270,46993.35425576503
3271,46995.139534977876
3272,46994.43295217109
3273,46994.142514636114
3274,46994.686962837906
3275,46994.97362540622
3276,46995.86626501264
3277,46994.1428839078
3278,46994.80739108581
3279,46994.80739108581
3280,46994.58354586248
3281,46994.1428839078
3282,46994.521844332055
3283,46994.521844332055
3284,46996.81514487854
3285,46996.47224205076
3286,46994.521844332055
3287,46993.90732407372
3288,46994.97362540622
3289,46994.97362540622
3290,46995.156870999104
3291,46996.15594876213
3292,46998.0035105968
3293,46995.01290076145
3294,46995.603190802314
3295,46993.1006143699
3296,46994.58354586248
3297,46994.43295217109
3298,46995.01290076145
3299,46994.43295217109
3300,46994.97362540622
3301,46994.80739108581
3302,46994.1428839078
3303,46994.521844332055
3304,46997.01048428403
3305,46995.86626501264
3306,46994.1428839078
3307,46994.1428839078
3308,46994.80739108581
3309,46994.521844332055
3310,46996.81514487854
3311,46994.1428839078
3312,46994.60469413068
3313,46994.60469413068
3314,46994.850222345376
3315,46994.34959031569
3316,46994.60469413068
3317,46994.890917408775
3318,46994.850222345376
3319,46994.686962837906
3320,46994.533557939765
3321,46993.68019368857
3322,46995.48243780566
3323,46994.142514636114
3324,46994.686962837906
3325,46994.1428839078
3326,47002.13321799812
3327,46994.1428839078
3328,46995.20218871667
3329,46994.97362540622
3330,46994.60469413068
3331,46994.45654052907
3332,46998.22120800424
3333,46993.174031353316
3334,46996.67080352391
3335,46994.80739108581
3336,46994.1428839078
3337,46993.56515850356
3338,46994.686962837906
3339,46996.47224205076
3340,46994.43295217109
3341,46995.01290076145
3342,46993.68508313767
3343,46994.142514636114
3344,46996.47224205076
3345,46996.81514487854
3346,46994.30579478303
3347,46993.64128760502
3348,46996.67080352391
3349,46994.60469413068
3350,46994.80739108581
3351,46994.435973352265
3352,46994.81698935249
3353,46997.81068136759
3354,46994.521844332055
3355,46994.686962837906
3356,46998.0035105968
3357,46994.48039077213
3358,46994.60469413068
3359,46997.47280523158
3360,46994.97362540622
3361,46994.521844332055
3362,46993.64128760502
3363,46996.50432194878
3364,46996.43053569367
3365,46996.47224205076
3366,46994.80739108581
3367,46994.58354586248
3368,46995.20218871667
3369,46994.850222345376
3370,46997.01500446145
3371,46995.156870999104
3372,46995.20218871667
3373,46994.521844332055
3374,46995.156870999104
3375,46993.18913725917
3376,46993.51751527249
3377,46995.48243780566
3378,46994.97362540622
3379,46994.142514636114
3380,46994.45654052907
3381,46996.47224205076
3382,46994.521844332055
3383,46994.48039077213
3384,46994.686962837906
3385,46994.81698935249
3386,46994.58354586248
3387,46994.97362540622
3388,46994.71415346845
3389,46994.850222345376
3390,46993.10326627938
3391,46995.20218871667
3392,46997.47280523158
3393,46994.521844332055
3394,46996.81514487854
3395,46994.521844332055
3396,46995.156870999104
3397,46994.89128668046
3398,46994.435973352265
3399,46994.686962837906
3400,46993.35425576503
3401,46994.533557939765
3402,46993.86948164379
3403,46996.81457287507
3404,46993.484282279605
3405,46997.47280523158
3406,46994.686962837906
3407,46996.47224205076
3408,46994.142514636114
3409,46995.86626501264
3410,46994.435973352265
3411,46996.81514487854
3412,46995.01290076145
3413,46993.68508313767
3414,46994.480760043814
3415,46994.34959031569
3416,46994.80739108581
3417,46994.142514636114
3418,46995.20218871667
3419,46994.80739108581
3420,46994.45654052907
3421,46998.0035105968
3422,46995.603190802314
3423,46994.30579478303
3424,46994.435973352265
3425,46994.435973352265
3426,46994.30579478303
3427,46996.58112938506
3428,46994.533557939765
3429,46998.153532284705
3430,46993.18913725917
3431,46995.139534977876
3432,46995.48243780566
3433,46995.48243780566
3434,46994.850222345376
3435,46995.01290076145
3436,46994.480760043814
3437,46996.81514487854
3438,46996.47224205076
3439,46994.71415346845
3440,46993.68508313767
3441,46994.34959031569
3442,46994.89128668046
3443,46994.43295217109
3444,46994.521844332055
3445,46994.521844332055
3446,46994.82324168924
3447,46994.60469413068
3448,46993.68471386599
3449,46993.68508313767
3450,46994.58354586248
3451,46995.20218871667
3452,46995.20218871667
3453,46995.20218871667
3454,46993.51751527249
3455,46993.64091833334
3456,46994.60469413068
3457,46994.1428839078
3458,46994.1428839078
3459,46994.1428839078
3460,46994.142514636114
3461,46997.47280523158
3462,46997.47280523158
3463,46994.58354586248
3464,46994.60469413068
3465,46994.435973352265
3466,46996.81514487854
3467,46993.64128760502
3468,46994.97362540622
3469,46994.71415346845
3470,46993.250838789594
3471,46993.51751527249
3472,46996.711736991034
3473,46996.15594876213
3474,46993.564789231874
3475,46994.48039077213
3476,46996.81514487854
3477,46996.47224205076
3478,46998.0035105968
3479,46994.686962837906
3480,46994.521844332055
3481,46994.60469413068
3482,46993.484282279605
3483,46994.1428839078
3484,46994.1428839078
3485,46994.1428839078
3486,46994.43295217109
3487,46993.64128760502
3488,46993.64128760502
3489,46996.47224205076
3490,46993.64128760502
3491,46993.250838789594
3492,46996.67080352391
3493,46993.86948164379
3494,47001.47498564161
3495,46994.58354586248
3496,46994.435973352265
3497,46995.20218871667
3498,46996.81514487854
3499,46994.521844332055
3500,46994.71415346845
3501,46995.156870999104
3502,46994.521844332055
3503,46994.60469413068
3504,46994.30579478303
3505,46996.684546360484
3506,46993.64128760502
3507,46993.18913725917
3508,46995.156870999104
3509,46995.86626501264
3510,46996.700953774125
3511,46994.480760043814
3512,46994.48039077213
3513,46994.435973352265
3514,46996.47224205076
3515,46993.765121547905
3516,46994.521844332055
3517,46994.351436674115
3518,46994.43295217109
3519,46994.850222345376
3520,46995.86626501264
3521,46996.47224205076
3522,46994.1428839078
3523,46994.521844332055
3524,47002.52426130176
3525,47004.66150688591
3526,46996.67080352391
3527,46993.64091833334
3528,46996.47224205076
3529,46995.01290076145
3530,46996.47224205076
3531,46994.60469413068
3532,46994.1428839078
3533,46994.850222345376
3534,46994.521844332055
3535,46993.64128760502
3536,46994.45654052907
3537,46994.521844332055
3538,47003.62883594623
3539,46995.01290076145
3540,46994.521844332055
3541,46994.1428839078
3542,46996.15594876213
3543,46994.435973352265
3544,46994.435973352265
3545,46994.43295217109
3546,46995.86626501264
3547,46994.45654052907
3548,46995.156870999104
3549,46994.1428839078
3550,46996.15594876213
3551,46998.153532284705
3552,46997.01048428403
3553,46993.174031353316
3554,46996.43053569367
3555,46994.521844332055
3556,46994.97362540622
3557,46994.80739108581
3558,46994.80739108581
3559,46995.20218871667
3560,46996.81514487854
3561,46994.60469413068
3562,46994.435973352265
3563,46997.81068136759
3564,46994.48039077213
3565,46994.58354586248
3566,46994.60469413068
3567,46994.81698935249
3568,46994.97362540622
3569,46994.43295217109
3570,46994.43295217109
3571,46994.97362540622
3572,47002.13321799812
3573,46994.686962837906
3574,46994.1428839078
3575,46994.97362540622
3576,46996.47224205076
3577,46994.1428839078
3578,46994.43295217109
3579,46994.521844332055
3580,46994.30579478303
3581,46994.533557939765
3582,46993.68019368857
3583,46993.10326627938
3584,46998.46982557334
3585,46997.01048428403
3586,46997.15445452168
3587,46994.60469413068
3588,46994.80739108581
3589,46995.01290076145
3590,46996.895079827336
3591,46994.686962837906
3592,46994.142514636114
3593,46994.142514636114
3594,46995.156870999104
3595,46994.435973352265
3596,47001.631621695335
3597,46994.142514636114
3598,46994.43295217109
3599,46994.1428839078
3600,46994.435973352265
3601,46994.521844332055
3602,46994.45654052907
3603,46994.521844332055
3604,46996.47224205076
3605,46995.20218871667
3606,46994.60469413068
3607,46994.435973352265
3608,46994.850222345376
3609,47001.344959127026
3610,46996.684546360484
3611,46996.43355687484
3612,46994.80739108581
3613,46996.81514487854
3614,46994.60469413068
3615,46994.435973352265
3616,46993.250838789594
3617,47001.179840621175
3618,46996.67080352391
3619,47000.001094119376
3620,46993.38144639557
3621,46994.142514636114
3622,46994.1428839078
3623,46994.97362540622
3624,46993.564789231874
3625,46995.20218871667
3626,46994.60469413068
3627,46994.142514636114
3628,46994.58354586248
3629,46994.43295217109
3630,46996.81514487854
3631,46993.68508313767
3632,46996.47224205076
3633,46993.64128760502
3634,46993.35425576503
3635,47001.670897050564
3636,47003.13023833988
3637,46993.82416392622
3638,46998.81272840112
3639,46994.521844332055
3640,46994.80739108581
3641,47000.35787541158
3642,46995.20218871667
3643,46996.81514487854
3644,46995.20218871667
3645,46994.89128668046
3646,46994.686962837906
3647,46993.64128760502
3648,46993.100245098205
3649,46995.139534977876
3650,46997.01048428403
3651,46994.1428839078
3652,46993.564789231874
3653,46994.850222345376
3654,46995.86626501264
3655,46994.686962837906
3656,46996.81514487854
3657,46996.81514487854
3658,46993.68471386599
3659,46995.20218871667
3660,46994.435973352265
3661,46995.603190802314
3662,46995.01290076145
3663,46994.850222345376
3664,46995.20218871667
3665,46995.20218871667
3666,46994.80739108581
3667,46994.80739108581
3668,46994.80739108581
3669,46994.58354586248
3670,46994.58354586248
3671,46996.15594876213
3672,46998.0035105968
3673,46997.199772239255
3674,46993.86948164379
3675,46996.47224205076
3676,46994.43295217109
3677,46997.47280523158
3678,46994.82324168924
3679,47000.001094119376
3680,46993.484282279605
3681,46993.484282279605
3682,46995.01290076145
3683,46994.60469413068
3684,46994.1428839078
3685,47002.13321799812
3686,47001.55549259388
3687,46994.435973352265
3688,47002.471094134125
3689,46994.60469413068
3690,46995.86626501264
3691,46994.89128668046
3692,46993.64128760502
3693,46994.521844332055
3694,46996.47224205076
3695,46997.199772239255
3696,46996.15594876213
3697,46994.58354586248
3698,46994.1428839078
3699,46995.20218871667
3700,46994.686962837906
3701,46994.60469413068
3702,46995.156870999104
3703,46996.47224205076
3704,46996.81514487854
3705,46996.47224205076
3706,46995.20218871667
3707,46994.82324168924
3708,46993.18913725917
3709,46996.847805867954
3710,46993.64091833334
3711,46996.602277653255
3712,46994.1428839078
3713,46994.80739108581
3714,46994.850222345376
3715,46996.15594876213
3716,46996.15594876213
3717,46994.229665681574
3718,46994.480760043814
3719,46994.43295217109
3720,46994.890917408775
3721,46993.68019368857
3722,46994.81698935249
3723,46994.142514636114
3724,46994.43295217109
3725,46994.521844332055
3726,46994.521844332055
3727,46994.81698935249
3728,46994.43295217109
3729,46994.890917408775
3730,46994.521844332055
3731,46993.100245098205
3732,46993.174031353316
3733,47001.09396964138
3734,46994.43295217109
3735,46994.80739108581
3736,46994.48039077213
3737,46994.60469413068
3738,46994.686962837906
3739,46994.521844332055
3740,46994.80739108581
3741,47001.670897050564
3742,46994.142514636114
3743,46994.80739108581
3744,46994.142514636114
3745,46994.850222345376
3746,46996.81514487854
3747,46993.68471386599
3748,46997.86384853523
3749,47003.47314116766
3750,46993.2719870578
3751,46994.1428839078
3752,46994.1428839078
3753,46996.47224205076
3754,46994.521844332055
3755,46996.81514487854
3756,46994.1428839078
3757,46993.64128760502
3758,46994.850222345376
3759,46995.156870999104
