FECHA_CORTE,ANIO_EJEC,SECTOR,PLIEGO,UNIDAD_EJECUTORA,SEC_EJEC,PROGRAMA_PPTAL,TIPO_PROD_PROY,PRODUCTO_PROYECTO,TIPO_ACT_OBRA_ACCINV,ACT_OBRA_ACCINV,FUNCION,DIVISION_FN,GRUPO_FN,META,FINALIDAD,UNIDAD_MEDIDA,CANT_META_ANUAL,CANT_META_SEM,AVAN_FISICO_ANUAL,AVAN_FISICO_SEM,SEC_FUNC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FUENTE_FINANC,RUBRO,CATEGORIA_GASTO,TIPO_TRANSACCION,GENERICA,SUBGENERICA,SUBGENERICA_DET,ESPECIFICA,ESPECIFICA_DET,MTO_PIA,MTO_MODIFICACIONES,MTO_PIM,MTO_CERTIFICADO,MTO_COMPRO_ANUAL,MTO_AT_COMP_01,MTO_AT_COMP_02,MTO_AT_COMP_03,MTO_AT_COMP_04,MTO_AT_COMP_05,MTO_AT_COMP_06,MTO_AT_COMP_07,MTO_AT_COMP_08,MTO_AT_COMP_09,MTO_AT_COMP_10,MTO_AT_COMP_11,MTO_AT_COMP_12,MTO_DEVENGA_01,MTO_DEVENGA_02,MTO_DEVENGA_03,MTO_DEVENGA_04,MTO_DEVENGA_05,MTO_DEVENGA_06,MTO_DEVENGA_07,MTO_DEVENGA_08,MTO_DEVENGA_09,MTO_DEVENGA_10,MTO_DEVENGA_11,MTO_DEVENGA_12,MTO_GIRADO_01,MTO_GIRADO_02,MTO_GIRADO_03,MTO_GIRADO_04,MTO_GIRADO_05,MTO_GIRADO_06,MTO_GIRADO_07,MTO_GIRADO_08,MTO_GIRADO_09,MTO_GIRADO_10,MTO_GIRADO_11,MTO_GIRADO_12,MTO_PAGADO_01,MTO_PAGADO_02,MTO_PAGADO_03,MTO_PAGADO_04,MTO_PAGADO_05,MTO_PAGADO_06,MTO_PAGADO_07,MTO_PAGADO_08,MTO_PAGADO_09,MTO_PAGADO_10,MTO_PAGADO_11,MTO_PAGADO_12,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,1,"0222334.COORDINACION PARA LA OPERACION Y MANTENIMIENTO DE LAS PLATAFORMAS ITINERANTES DE ACCION SOCIAL - PIAS, EN EL MARCO DE LA ESTRATEGIA DE ACCION SOCIAL CON SOSTENIBILIDAD - EASS",00152.USUARIO,0,40890,0,61303,38,LIMA,LIMA,MULTIDISTRITAL,150199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,10.OTROS BONOS EXTRAORDINARIOS,0,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,24,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,4,0,4,61,SAN MARTIN,MOYOBAMBA,MULTIDISTRITAL,220199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,0,93152,93152,93151.38,93151.38,3064.19,3064.19,3064.19,3064.19,3064.19,12256.76,12256.76,12256.76,10418.25,9192.57,9192.57,12256.76,3064.19,3064.19,3064.19,3064.19,3064.19,12256.76,12256.76,12256.76,10418.25,9192.57,9192.57,12256.76,3048.87,3079.51,3064.19,3064.19,3064.19,12256.76,12256.76,12256.76,10418.25,9192.57,9192.57,12256.76,3064.19,3064.19,3064.19,3064.19,3064.19,12256.76,12256.76,12256.76,10418.25,9192.57,9192.57,9192.57,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,4,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,7,APURIMAC,ABANCAY,MULTIDISTRITAL,30199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,1.ALIMENTOS Y BEBIDAS,1.ALIMENTOS Y BEBIDAS,1.ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,1840,2518,4358,4358,4358,500,0,392,0,300,480,0,0,0,1106,400,1180,500,0,392,0,300,480,0,0,0,1106,400,1180,500,0,392,0,300,480,0,0,0,706,800,1180,500,0,392,0,300,480,0,0,0,1106,400,400,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,8,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,11,CAJAMARCA,CAJAMARCA,MULTIDISTRITAL,60199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"2.SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",2.SERVICIOS DE TELEFONIA E INTERNET,3.SERVICIO DE INTERNET,121346,14356,135702,135701.11,135701.11,0,13050.57,122650.54,0,0,0,0,0,0,0,0,0,0,1087.55,14178.3,1087.55,49717.3,1087.55,18930.73,10082.17,10082.17,10082.17,10082.17,9283.45,0,1087.55,1087.55,14178.3,1087.55,49717.3,10082.17,18930.73,1087.55,19076.79,10082.17,9283.45,0,13050.57,122650.54,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,8,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,32,0,32,45,AYACUCHO,HUAMANGA,AYACUCHO,50101,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,"3.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1.COMBUSTIBLES Y CARBURANTES,30462,-8685,21777,21776.68,21776.68,0,0,0,0,0,0,0,0,0,21776.68,0,0,0,0,0,0,0,0,0,0,0,21789.72,-13.04,0,0,0,0,0,0,0,0,0,0,21789.72,-13.04,0,0,0,0,0,0,0,0,0,0,21789.72,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,9,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,19,0,19,46,AYACUCHO,LUCANAS,PUQUIO,50601,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,2.CONTRIBUCIONES A ESSALUD DE C.A.S.,38407,5195,43602,43601.24,43601.24,3608.64,3500.41,3536.86,3551.41,3500.41,3709.76,3809.12,3749.59,3608.64,3809.12,3608.64,3608.64,3608.64,3500.41,3536.86,3551.41,3500.41,3709.76,3809.12,3749.59,3608.64,3809.12,3608.64,3608.64,3608.64,3500.41,3536.86,3345.57,3706.25,3608.64,3910.24,3749.59,3608.64,3809.12,3608.64,3608.64,3608.64,3500.41,3536.86,3551.41,3500.41,3709.76,3809.12,3749.59,3608.64,3809.12,3608.64,3608.64,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,22,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,12,0,12,59,PIURA,PIURA,MULTIDISTRITAL,200199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,"3.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",2.GASES,855,561,1416,1416,1416,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,1416,1416,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,20,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,2,0,2,57,MOQUEGUA,MARISCAL NIETO,MULTIDISTRITAL,180199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,7.ENSERES,1.ENSERES,1.ENSERES,1450,132,1582,1581.2,1581.2,0,0,0,0,0,0,0,0,0,1581.2,0,0,0,0,0,0,0,0,0,0,0,0,1581.2,0,0,0,0,0,0,0,0,0,0,0,1581.2,0,0,0,0,0,0,0,0,0,0,1581.2,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,7,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,17,0,17,44,AREQUIPA,AREQUIPA,MULTIDISTRITAL,40199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,504000,44695,548695,548694.28,548694.28,36770.28,39936.61,42898.66,42898.66,42898.66,45043.59,46882.1,49027.04,52091.23,52091.23,52091.23,46064.99,36770.28,39936.61,42898.66,42898.66,42898.66,45043.59,46882.1,49027.04,52091.23,52091.23,52091.23,46064.99,36632.4,40074.49,42898.66,42898.66,42898.66,45043.59,46882.1,49027.04,52091.23,52091.23,52091.23,46064.99,36770.28,39936.61,42898.66,42898.66,42898.66,45043.59,46882.1,49027.04,52091.23,52091.23,52091.23,52091.23,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,1,"0222334.COORDINACION PARA LA OPERACION Y MANTENIMIENTO DE LAS PLATAFORMAS ITINERANTES DE ACCION SOCIAL - PIAS, EN EL MARCO DE LA ESTRATEGIA DE ACCION SOCIAL CON SOSTENIBILIDAD - EASS",00152.USUARIO,0,40890,0,61303,38,LIMA,LIMA,MULTIDISTRITAL,150199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,1.VIAJES,2.VIAJES DOMESTICOS,2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,148647,-73665,74982,74981.4,74981.4,0,2775.4,4361.9,3255.5,4911.6,6375.5,12019,15879,5747.1,4504.4,10905.8,4246.2,0,3200,6740.8,5810.5,364.5,10885,21051.6,18412.5,-852.5,296.6,9272.7,-200.3,0,3200,3540.8,9010.5,364.5,5125,26171.6,19052.5,-852.5,296.6,6072.7,2999.7,0,3200,7360,10240,6720,13440,23040,26060,8960,6080,16640,16640,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,1,0000888.GESTION ADMINISTRATIVA,00060.INFORME,0,6,0,6,4,LIMA,LIMA,LIMA,150101,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"6.SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",1.SERVICIOS ADMINISTRATIVOS,2.GASTOS NOTARIALES,4377,-227,4150,4150,4150,650,255,380,90,1020,225,370,270,95,430,120,245,650,255,380,90,1020,225,370,270,95,430,120,245,500,405,285,185,1020,225,370,270,95,365,185,245,650,255,380,90,1020,225,370,270,95,430,120,120,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,5,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,18,0,19,42,ANCASH,HUARAZ,MULTIDISTRITAL,20199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"4.SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",5.DE VEHICULOS,1.DE VEHICULOS,10222,-152,10070,10070,10070,0,0,0,0,0,10070,0,0,0,0,0,0,0,0,0,0,0,10070,0,0,0,0,0,0,0,0,0,0,0,10070,0,0,0,0,0,0,0,0,0,0,0,10070,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,9,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,19,0,19,46,AYACUCHO,LUCANAS,PUQUIO,50601,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,5.VACACIONES TRUNCAS DE C.A.S.,0,9491,9491,9490.46,9490.46,0,0,0,2306.64,2885.44,0,0,3540.84,0,0,0,757.54,0,0,0,2306.64,2885.44,0,0,3540.84,0,0,0,757.54,0,0,0,0,5192.08,0,0,3540.84,0,0,0,757.54,0,0,0,2306.64,2885.44,0,0,3540.84,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,22,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,12,0,12,59,PIURA,PIURA,MULTIDISTRITAL,200199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"4.SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",5.DE VEHICULOS,1.DE VEHICULOS,6671,1035,7706,7706,7706,0,0,0,0,0,6561,0,0,0,0,1145,0,0,0,0,0,0,6561,0,0,0,0,1145,0,0,0,0,0,0,6561,0,0,0,0,1145,0,0,0,0,0,0,6561,0,0,0,0,1145,1145,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,19,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,22,SAN MARTIN,MOYOBAMBA,MULTIDISTRITAL,220199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,0,134709,134709,134708.91,134708.91,6064.19,6064.19,6064.19,6064.19,6064.19,13617.68,15128.38,15128.38,15128.38,15128.38,15128.38,15128.38,6064.19,6064.19,6064.19,6064.19,6064.19,13617.68,15128.38,15128.38,15128.38,15128.38,15128.38,15128.38,6033.87,6094.51,6064.19,6064.19,6064.19,6064.19,22681.87,15128.38,15128.38,15128.38,15128.38,15128.38,6064.19,6064.19,6064.19,6064.19,6064.19,13617.68,15128.38,15128.38,15128.38,15128.38,15128.38,15128.38,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,15,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,10,0,10,52,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"2.SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",2.SERVICIOS DE TELEFONIA E INTERNET,3.SERVICIO DE INTERNET,20306,18409,38715,38714.3,38714.3,0,0,16763.67,0,0,0,8268.02,0,9166.48,4516.13,0,0,0,0,8211.42,8552.25,0,0,0,6956.33,6442.18,3238.08,2657.02,2657.02,0,0,0,16763.67,0,0,0,6956.33,6442.18,3238.08,2657.02,2657.02,0,0,16763.67,0,0,0,8268.02,0,9166.48,4516.13,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,18,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,21,PUNO,PUNO,MULTIDISTRITAL,210199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,1.VIAJES,2.VIAJES DOMESTICOS,99.OTROS GASTOS,368,70,438,438,438,160,16,16,16,31,0,0,0,0,23,48,128,160,16,16,16,31,0,0,0,0,23,48,128,160,16,16,16,31,0,0,0,0,23,48,128,160,16,16,16,31,0,0,0,0,23,48,48,
